No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,Time 2,Time 1,,Delay,,Delay 2,Delay 1,Jitter
1133,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1134,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1135,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1136,13.14614,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1137,13.146412,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1138,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1139,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1140,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1141,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1142,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1143,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1144,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1145,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1146,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1147,13.147188,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1148,13.1477,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1149,13.14811,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1150,13.14811,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1151,13.14811,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1152,13.14811,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1153,13.148422,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1154,13.150119,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1155,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1156,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1157,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1158,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1159,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1160,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1161,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1162,13.152077,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1163,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1164,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1165,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1166,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1167,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1168,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1169,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1170,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1171,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1172,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1173,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1174,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1175,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1176,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1177,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1178,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1179,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1180,13.153881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1181,13.154865,192.168.1.6,118.98.109.76,UDP,89,56588  >  443 Len=47,,,,,,,,,,,,,,,,,
1182,13.155441,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1183,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1184,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1185,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1186,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1187,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1188,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1189,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1190,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1191,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1192,13.155567,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1193,13.156123,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1194,13.157043,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1195,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1196,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1197,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1198,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1199,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1200,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1201,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1202,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1203,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1204,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1205,13.162685,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1206,13.163296,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1207,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1208,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1209,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1210,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1211,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1212,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1213,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1214,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1215,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1216,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1217,13.164931,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1218,13.165344,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1219,13.165393,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1220,13.165647,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1221,13.166389,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1222,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1223,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1224,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1225,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1226,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1227,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1228,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1229,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1230,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1231,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1232,13.168012,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1233,13.16854,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1234,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1235,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1236,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1237,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1238,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1239,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1240,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1241,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1242,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1243,13.170055,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1244,13.170475,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1245,13.170497,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1246,13.170758,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1247,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1248,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1249,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1250,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1251,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1252,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1253,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1254,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1255,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1256,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1257,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1258,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1259,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1260,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1261,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1262,13.17692,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1263,13.177763,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1264,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1265,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1266,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1267,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1268,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1269,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1270,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1271,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1272,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1273,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1274,13.17881,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1275,13.179358,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1276,13.179626,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1277,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1278,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1279,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1280,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1281,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1282,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1283,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1284,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1285,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1286,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1287,13.181486,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1288,13.182004,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1289,13.183112,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1290,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1291,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1292,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1293,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1294,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1295,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1296,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1297,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1298,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1299,13.183262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1300,13.183754,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1301,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1302,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1303,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1304,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1305,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1306,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1307,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1308,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1309,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1310,13.191301,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1311,13.191823,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1312,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1313,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1314,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1315,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1316,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1317,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1318,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1319,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1320,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1321,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1322,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1323,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1324,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1325,13.193474,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1326,13.193873,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1327,13.193873,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1328,13.194055,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1329,13.194843,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1330,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1331,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1332,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1333,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1334,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1335,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1336,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1337,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1338,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1339,13.196163,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1340,13.196696,192.168.1.6,118.98.109.76,UDP,88,56588  >  443 Len=46,,,,,,,,,,,,,,,,,
1341,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1342,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1343,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1344,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1345,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1346,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1347,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1348,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1349,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1350,13.197904,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1351,13.198527,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1352,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1353,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1354,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1355,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1356,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1357,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1358,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1359,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1360,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1361,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
